province_territory,category_1,category_2,total_flag,year,value
New Brunswick,Agricultural Workers,Agricultural Stream,False,2022,145
New Brunswick,Agricultural Workers,Other Agricultural Workers,False,2022,0
New Brunswick,Agricultural Workers,,True,2022,155
New Brunswick,Other Temporary Foreign Workers with LMIA,,False,2022,"2,020"
New Brunswick,Caregivers,,False,2022,
New Brunswick,,,True,2022,"2,190"
Quebec,Live-In Caregivers,Live-In Caregiver Program,False,2022,10
Quebec,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2022,0
Quebec,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,495
Quebec,Live-In Caregivers,,True,2022,510
Quebec,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,480
Quebec,Agricultural Workers,Agricultural Stream,False,2022,"13,160"
Quebec,Agricultural Workers,Other Agricultural Workers,False,2022,0
Quebec,Agricultural Workers,,True,2022,"13,640"
Quebec,Other Temporary Foreign Workers with LMIA,,False,2022,"20,570"
Quebec,Caregivers,,False,2022,310
Quebec,,,True,2022,"35,030"
Ontario,Live-In Caregivers,Live-In Caregiver Program,False,2022,45
Ontario,Live-In Caregivers,Emergency Live-In Caregiver Program Work Permit,False,2022,0
Ontario,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2022,0
Ontario,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,"2,305"
Ontario,Live-In Caregivers,,True,2022,"2,350"
Ontario,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,210
Ontario,Agricultural Workers,Agricultural Stream,False,2022,"12,335"
Ontario,Agricultural Workers,Other Agricultural Workers,False,2022,0
Ontario,Agricultural Workers,,True,2022,"12,545"
Ontario,Other Temporary Foreign Workers with LMIA,,False,2022,"16,275"
Ontario,Caregivers,,False,2022,110
Ontario,,,True,2022,"31,280"
Manitoba,Live-In Caregivers,Live-In Caregiver Program,False,2022,
Manitoba,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,15
Manitoba,Live-In Caregivers,,True,2022,15
Manitoba,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,10
Manitoba,Agricultural Workers,Agricultural Stream,False,2022,285
Manitoba,Agricultural Workers,Other Agricultural Workers,False,2022,0
Manitoba,Agricultural Workers,,True,2022,290
Manitoba,Other Temporary Foreign Workers with LMIA,,False,2022,"1,400"
Manitoba,Caregivers,,False,2022,0
Manitoba,,,True,2022,"1,705"
Saskatchewan,Live-In Caregivers,Live-In Caregiver Program,False,2022,0
Saskatchewan,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,30
Saskatchewan,Live-In Caregivers,,True,2022,30
Saskatchewan,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,10
Saskatchewan,Agricultural Workers,Agricultural Stream,False,2022,215
Saskatchewan,Agricultural Workers,Other Agricultural Workers,False,2022,0
Saskatchewan,Agricultural Workers,,True,2022,225
Saskatchewan,Other Temporary Foreign Workers with LMIA,,False,2022,950
Saskatchewan,Caregivers,,False,2022,
Saskatchewan,,,True,2022,"1,210"
Alberta,Live-In Caregivers,Live-In Caregiver Program,False,2022,10
Alberta,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,480
Alberta,Live-In Caregivers,,True,2022,495
Alberta,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,90
Alberta,Agricultural Workers,Agricultural Stream,False,2022,"1,090"
Alberta,Agricultural Workers,Other Agricultural Workers,False,2022,0
Alberta,Agricultural Workers,,True,2022,"1,180"
Alberta,Other Temporary Foreign Workers with LMIA,,False,2022,"11,050"
Alberta,Caregivers,,False,2022,20
Alberta,,,True,2022,"12,745"
British Columbia,Live-In Caregivers,Live-In Caregiver Program,False,2022,25
British Columbia,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,"1,375"
British Columbia,Live-In Caregivers,,True,2022,"1,400"
British Columbia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,500
British Columbia,Agricultural Workers,Agricultural Stream,False,2022,"6,455"
British Columbia,Agricultural Workers,Other Agricultural Workers,False,2022,0
British Columbia,Agricultural Workers,,True,2022,"6,955"
British Columbia,Other Temporary Foreign Workers with LMIA,,False,2022,"23,650"
British Columbia,Caregivers,,False,2022,40
British Columbia,,,True,2022,"32,045"
Yukon,Live-In Caregivers,Live-In Caregiver Program,False,2022,0
Yukon,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,0
Yukon,Live-In Caregivers,,True,2022,0
Yukon,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,0
Yukon,Agricultural Workers,Other Agricultural Workers,False,2022,0
Yukon,Agricultural Workers,,True,2022,0
Yukon,Other Temporary Foreign Workers with LMIA,,False,2022,80
Yukon,Caregivers,,False,2022,0
Yukon,,,True,2022,80
Northwest Territories,Live-In Caregivers,Live-In Caregiver Program,False,2022,0
Northwest Territories,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,5
Northwest Territories,Live-In Caregivers,,True,2022,5
Northwest Territories,Agricultural Workers,Agricultural Stream,False,2022,
Northwest Territories,Agricultural Workers,Other Agricultural Workers,False,2022,0
Northwest Territories,Agricultural Workers,,True,2022,
Northwest Territories,Other Temporary Foreign Workers with LMIA,,False,2022,80
Northwest Territories,Caregivers,,False,2022,0
Northwest Territories,,,True,2022,85
Nunavut,Live-In Caregivers,Live-In Caregiver Program,False,2022,0
Nunavut,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,
Nunavut,Live-In Caregivers,,True,2022,
Nunavut,Agricultural Workers,Other Agricultural Workers,False,2022,0
Nunavut,Agricultural Workers,,True,2022,0
Nunavut,Other Temporary Foreign Workers with LMIA,,False,2022,30
Nunavut,Caregivers,,False,2022,0
Nunavut,,,True,2022,30
Province / Territory not stated,Not stated,,False,2022,120
Total,,,True,2022,"119,130"
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Program,False,2023,0
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,0
Newfoundland and Labrador,Live-In Caregivers,,True,2023,0
Newfoundland and Labrador,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,0
Newfoundland and Labrador,Agricultural Workers,Agricultural Stream,False,2023,40
Newfoundland and Labrador,Agricultural Workers,Other Agricultural Workers,False,2023,0
Newfoundland and Labrador,Agricultural Workers,,True,2023,40
Newfoundland and Labrador,Other Temporary Foreign Workers with LMIA,,False,2023,645
Newfoundland and Labrador,Caregivers,,False,2023,0
Newfoundland and Labrador,,,True,2023,685
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Program,False,2023,0
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,
Prince Edward Island,Live-In Caregivers,,True,2023,
Prince Edward Island,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,
Prince Edward Island,Agricultural Workers,Agricultural Stream,False,2023,260
Prince Edward Island,Agricultural Workers,Other Agricultural Workers,False,2023,0
Prince Edward Island,Agricultural Workers,,True,2023,260
Prince Edward Island,Other Temporary Foreign Workers with LMIA,,False,2023,975
Prince Edward Island,Caregivers,,False,2023,
Prince Edward Island,,,True,2023,"1,240"
Nova Scotia,Live-In Caregivers,Live-In Caregiver Program,False,2023,0
Nova Scotia,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2023,0
Nova Scotia,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,10
Nova Scotia,Live-In Caregivers,,True,2023,10
Nova Scotia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,15
Nova Scotia,Agricultural Workers,Agricultural Stream,False,2023,255
Nova Scotia,Agricultural Workers,Other Agricultural Workers,False,2023,0
Nova Scotia,Agricultural Workers,,True,2023,270
Nova Scotia,Other Temporary Foreign Workers with LMIA,,False,2023,"2,360"
Nova Scotia,Caregivers,,False,2023,0
Nova Scotia,,,True,2023,"2,640"
New Brunswick,Live-In Caregivers,Live-In Caregiver Program,False,2023,0
New Brunswick,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,20
New Brunswick,Live-In Caregivers,,True,2023,20
New Brunswick,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,5
New Brunswick,Agricultural Workers,Agricultural Stream,False,2023,215
New Brunswick,Agricultural Workers,Other Agricultural Workers,False,2023,0
New Brunswick,Agricultural Workers,,True,2023,220
New Brunswick,Other Temporary Foreign Workers with LMIA,,False,2023,"3,420"
New Brunswick,Caregivers,,False,2023,0
New Brunswick,,,True,2023,"3,660"
Quebec,Live-In Caregivers,Live-In Caregiver Program,False,2023,10
Quebec,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2023,0
Quebec,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,705
Quebec,Live-In Caregivers,,True,2023,715
Quebec,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,330
Quebec,Agricultural Workers,Agricultural Stream,False,2023,"13,535"
Quebec,Agricultural Workers,Other Agricultural Workers,False,2023,0
Quebec,Agricultural Workers,,True,2023,"13,865"
Quebec,Other Temporary Foreign Workers with LMIA,,False,2023,"44,475"
Quebec,Caregivers,,False,2023,420
Quebec,,,True,2023,"59,470"
Ontario,Live-In Caregivers,Live-In Caregiver Program,False,2023,40
Ontario,Live-In Caregivers,Emergency Live-In Caregiver Program Work Permit,False,2023,0
Ontario,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2023,0
Ontario,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,"2,270"
Ontario,Live-In Caregivers,,True,2023,"2,310"
Ontario,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,315
Ontario,Agricultural Workers,Agricultural Stream,False,2023,"14,330"
Ontario,Agricultural Workers,Other Agricultural Workers,False,2023,0
Ontario,Agricultural Workers,,True,2023,"14,645"
Ontario,Other Temporary Foreign Workers with LMIA,,False,2023,"28,060"
Ontario,Caregivers,,False,2023,55
Ontario,,,True,2023,"45,070"
Manitoba,Live-In Caregivers,Live-In Caregiver Program,False,2023,0
Manitoba,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,10
Manitoba,Live-In Caregivers,,True,2023,10
Manitoba,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,15
Manitoba,Agricultural Workers,Agricultural Stream,False,2023,365
Manitoba,Agricultural Workers,Other Agricultural Workers,False,2023,0
Manitoba,Agricultural Workers,,True,2023,380
Manitoba,Other Temporary Foreign Workers with LMIA,,False,2023,"2,915"
Manitoba,Caregivers,,False,2023,0
Manitoba,,,True,2023,"3,305"
Saskatchewan,Live-In Caregivers,Live-In Caregiver Program,False,2023,0
Saskatchewan,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,25
Saskatchewan,Live-In Caregivers,,True,2023,25
Saskatchewan,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,10
Saskatchewan,Agricultural Workers,Agricultural Stream,False,2023,235
Saskatchewan,Agricultural Workers,Other Agricultural Workers,False,2023,0
Saskatchewan,Agricultural Workers,,True,2023,250
Saskatchewan,Other Temporary Foreign Workers with LMIA,,False,2023,"1,835"
Saskatchewan,Caregivers,,False,2023,0
Saskatchewan,,,True,2023,"2,110"
Alberta,Live-In Caregivers,Live-In Caregiver Program,False,2023,5
Alberta,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,405
Alberta,Live-In Caregivers,,True,2023,410
Alberta,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,80
Alberta,Agricultural Workers,Agricultural Stream,False,2023,"1,355"
Alberta,Agricultural Workers,Other Agricultural Workers,False,2023,0
Alberta,Agricultural Workers,,True,2023,"1,435"
Alberta,Other Temporary Foreign Workers with LMIA,,False,2023,"23,030"
Alberta,Caregivers,,False,2023,10
Alberta,,,True,2023,"24,880"
British Columbia,Live-In Caregivers,Live-In Caregiver Program,False,2023,10
British Columbia,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,"1,035"
British Columbia,Live-In Caregivers,,True,2023,"1,045"
British Columbia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,210
British Columbia,Agricultural Workers,Agricultural Stream,False,2023,"9,385"
British Columbia,Agricultural Workers,Other Agricultural Workers,False,2023,0
British Columbia,Agricultural Workers,,True,2023,"9,595"
British Columbia,Other Temporary Foreign Workers with LMIA,,False,2023,"33,185"
British Columbia,Caregivers,,False,2023,20
British Columbia,,,True,2023,"43,845"
Yukon,Live-In Caregivers,Live-In Caregiver Program,False,2023,0
Yukon,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,
Yukon,Live-In Caregivers,,True,2023,
Yukon,Agricultural Workers,Seasonal Agricultural Worker Program,False,2023,0
Yukon,Agricultural Workers,Other Agricultural Workers,False,2023,0
Yukon,Agricultural Workers,,True,2023,0
Yukon,Other Temporary Foreign Workers with LMIA,,False,2023,110
Yukon,Caregivers,,False,2023,0
Yukon,,,True,2023,110
Northwest Territories,Live-In Caregivers,Live-In Caregiver Program,False,2023,0
Northwest Territories,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,
Northwest Territories,Live-In Caregivers,,True,2023,
Northwest Territories,Agricultural Workers,Agricultural Stream,False,2023,0
Northwest Territories,Agricultural Workers,Other Agricultural Workers,False,2023,0
Northwest Territories,Agricultural Workers,,True,2023,0
Northwest Territories,Other Temporary Foreign Workers with LMIA,,False,2023,130
Northwest Territories,Caregivers,,False,2023,0
Northwest Territories,,,True,2023,130
Nunavut,Live-In Caregivers,Live-In Caregiver Program,False,2023,0
Nunavut,Live-In Caregivers,Live-In Caregiver Occupations,False,2023,
Nunavut,Live-In Caregivers,,True,2023,
Nunavut,Agricultural Workers,Other Agricultural Workers,False,2023,0
Nunavut,Agricultural Workers,,True,2023,0
Nunavut,Other Temporary Foreign Workers with LMIA,,False,2023,60
Nunavut,Caregivers,,False,2023,0
Nunavut,,,True,2023,60
Province / Territory not stated,Not stated,,False,2023,245
Total,,,True,2023,"187,455"
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Program,False,2024,0
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Occupations,False,2024,
Newfoundland and Labrador,Live-In Caregivers,,True,2024,
Newfoundland and Labrador,Agricultural Workers,Seasonal Agricultural Worker Program,False,2024,0
Newfoundland and Labrador,Agricultural Workers,Agricultural Stream,False,2024,35
Newfoundland and Labrador,Agricultural Workers,Other Agricultural Workers,False,2024,0
Newfoundland and Labrador,Agricultural Workers,,True,2024,35
Newfoundland and Labrador,Other Temporary Foreign Workers with LMIA,,False,2024,"1,195"
Newfoundland and Labrador,Caregivers,,False,2024,0
Newfoundland and Labrador,,,True,2024,"1,230"
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Program,False,2024,0
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Occupations,False,2024,
Prince Edward Island,Live-In Caregivers,,True,2024,
Prince Edward Island,Agricultural Workers,Seasonal Agricultural Worker Program,False,2024,10
Prince Edward Island,Agricultural Workers,Agricultural Stream,False,2024,240
Prince Edward Island,Agricultural Workers,Other Agricultural Workers,False,2024,0
Prince Edward Island,Agricultural Workers,,True,2024,250
Prince Edward Island,Other Temporary Foreign Workers with LMIA,,False,2024,"1,005"
Prince Edward Island,Caregivers,,False,2024,
Prince Edward Island,,,True,2024,"1,255"
Nova Scotia,Live-In Caregivers,Live-In Caregiver Program,False,2024,0
Nova Scotia,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2024,0
Nova Scotia,Live-In Caregivers,Live-In Caregiver Occupations,False,2024,5
Nova Scotia,Live-In Caregivers,,True,2024,5
Nova Scotia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2024,20
Nova Scotia,Agricultural Workers,Agricultural Stream,False,2024,275
Nova Scotia,Agricultural Workers,Other Agricultural Workers,False,2024,0
Nova Scotia,Agricultural Workers,,True,2024,300
Nova Scotia,Other Temporary Foreign Workers with LMIA,,False,2024,"2,720"
Nova Scotia,Caregivers,,False,2024,0
Nova Scotia,,,True,2024,"3,025"
New Brunswick,Live-In Caregivers,Live-In Caregiver Program,False,2024,0
New Brunswick,Live-In Caregivers,Live-In Caregiver Occupations,False,2024,15
